C:\Users\furso\Desktop\pp-lab2\dataset_3\5573.jpg,dataset_3\5573.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5493.jpg,dataset_3\5493.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3958.jpg,dataset_3\3958.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6862.jpg,dataset_3\6862.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3450.jpg,dataset_3\3450.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9108.jpg,dataset_3\9108.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1959.jpg,dataset_3\1959.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4074.jpg,dataset_3\4074.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4455.jpg,dataset_3\4455.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8933.jpg,dataset_3\8933.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4684.jpg,dataset_3\4684.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4384.jpg,dataset_3\4384.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7549.jpg,dataset_3\7549.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2669.jpg,dataset_3\2669.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5446.jpg,dataset_3\5446.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3829.jpg,dataset_3\3829.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8739.jpg,dataset_3\8739.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4709.jpg,dataset_3\4709.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9610.jpg,dataset_3\9610.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7014.jpg,dataset_3\7014.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7210.jpg,dataset_3\7210.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9567.jpg,dataset_3\9567.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7211.jpg,dataset_3\7211.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3564.jpg,dataset_3\3564.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7991.jpg,dataset_3\7991.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7615.jpg,dataset_3\7615.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8067.jpg,dataset_3\8067.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7959.jpg,dataset_3\7959.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3199.jpg,dataset_3\3199.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3531.jpg,dataset_3\3531.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2017.jpg,dataset_3\2017.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0623.jpg,dataset_3\0623.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4490.jpg,dataset_3\4490.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1131.jpg,dataset_3\1131.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2635.jpg,dataset_3\2635.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8110.jpg,dataset_3\8110.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1945.jpg,dataset_3\1945.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2423.jpg,dataset_3\2423.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1290.jpg,dataset_3\1290.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4707.jpg,dataset_3\4707.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0165.jpg,dataset_3\0165.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4680.jpg,dataset_3\4680.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9780.jpg,dataset_3\9780.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4412.jpg,dataset_3\4412.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3363.jpg,dataset_3\3363.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4686.jpg,dataset_3\4686.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0396.jpg,dataset_3\0396.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1937.jpg,dataset_3\1937.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7250.jpg,dataset_3\7250.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5692.jpg,dataset_3\5692.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6078.jpg,dataset_3\6078.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9708.jpg,dataset_3\9708.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0529.jpg,dataset_3\0529.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2356.jpg,dataset_3\2356.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6735.jpg,dataset_3\6735.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0683.jpg,dataset_3\0683.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2734.jpg,dataset_3\2734.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7907.jpg,dataset_3\7907.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3254.jpg,dataset_3\3254.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8182.jpg,dataset_3\8182.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2121.jpg,dataset_3\2121.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2740.jpg,dataset_3\2740.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7383.jpg,dataset_3\7383.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1559.jpg,dataset_3\1559.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0627.jpg,dataset_3\0627.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0572.jpg,dataset_3\0572.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1298.jpg,dataset_3\1298.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6158.jpg,dataset_3\6158.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1004.jpg,dataset_3\1004.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8122.jpg,dataset_3\8122.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7743.jpg,dataset_3\7743.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5932.jpg,dataset_3\5932.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4614.jpg,dataset_3\4614.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0538.jpg,dataset_3\0538.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4353.jpg,dataset_3\4353.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7299.jpg,dataset_3\7299.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7422.jpg,dataset_3\7422.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7358.jpg,dataset_3\7358.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6680.jpg,dataset_3\6680.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8537.jpg,dataset_3\8537.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4689.jpg,dataset_3\4689.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5036.jpg,dataset_3\5036.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5156.jpg,dataset_3\5156.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8324.jpg,dataset_3\8324.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3030.jpg,dataset_3\3030.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3427.jpg,dataset_3\3427.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3906.jpg,dataset_3\3906.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6967.jpg,dataset_3\6967.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4242.jpg,dataset_3\4242.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5989.jpg,dataset_3\5989.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5464.jpg,dataset_3\5464.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0282.jpg,dataset_3\0282.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4944.jpg,dataset_3\4944.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6486.jpg,dataset_3\6486.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3142.jpg,dataset_3\3142.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3134.jpg,dataset_3\3134.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6290.jpg,dataset_3\6290.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9632.jpg,dataset_3\9632.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3488.jpg,dataset_3\3488.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7074.jpg,dataset_3\7074.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6417.jpg,dataset_3\6417.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9821.jpg,dataset_3\9821.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2883.jpg,dataset_3\2883.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4449.jpg,dataset_3\4449.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8824.jpg,dataset_3\8824.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4476.jpg,dataset_3\4476.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4152.jpg,dataset_3\4152.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0316.jpg,dataset_3\0316.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1706.jpg,dataset_3\1706.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9523.jpg,dataset_3\9523.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5322.jpg,dataset_3\5322.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9379.jpg,dataset_3\9379.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8763.jpg,dataset_3\8763.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1916.jpg,dataset_3\1916.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5804.jpg,dataset_3\5804.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8076.jpg,dataset_3\8076.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6715.jpg,dataset_3\6715.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5478.jpg,dataset_3\5478.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2010.jpg,dataset_3\2010.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8571.jpg,dataset_3\8571.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1133.jpg,dataset_3\1133.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0052.jpg,dataset_3\0052.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1603.jpg,dataset_3\1603.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0751.jpg,dataset_3\0751.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5225.jpg,dataset_3\5225.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1025.jpg,dataset_3\1025.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5074.jpg,dataset_3\5074.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6944.jpg,dataset_3\6944.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5029.jpg,dataset_3\5029.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7137.jpg,dataset_3\7137.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2819.jpg,dataset_3\2819.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4471.jpg,dataset_3\4471.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3470.jpg,dataset_3\3470.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1560.jpg,dataset_3\1560.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4801.jpg,dataset_3\4801.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2205.jpg,dataset_3\2205.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9594.jpg,dataset_3\9594.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8156.jpg,dataset_3\8156.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0197.jpg,dataset_3\0197.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8879.jpg,dataset_3\8879.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5833.jpg,dataset_3\5833.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8409.jpg,dataset_3\8409.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6884.jpg,dataset_3\6884.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3161.jpg,dataset_3\3161.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1845.jpg,dataset_3\1845.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0453.jpg,dataset_3\0453.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1349.jpg,dataset_3\1349.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5211.jpg,dataset_3\5211.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3497.jpg,dataset_3\3497.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7982.jpg,dataset_3\7982.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7276.jpg,dataset_3\7276.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0411.jpg,dataset_3\0411.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1381.jpg,dataset_3\1381.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5817.jpg,dataset_3\5817.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1594.jpg,dataset_3\1594.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2134.jpg,dataset_3\2134.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4051.jpg,dataset_3\4051.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1044.jpg,dataset_3\1044.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4863.jpg,dataset_3\4863.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6328.jpg,dataset_3\6328.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4023.jpg,dataset_3\4023.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1870.jpg,dataset_3\1870.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3311.jpg,dataset_3\3311.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3731.jpg,dataset_3\3731.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3469.jpg,dataset_3\3469.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6579.jpg,dataset_3\6579.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3534.jpg,dataset_3\3534.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0474.jpg,dataset_3\0474.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2158.jpg,dataset_3\2158.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8259.jpg,dataset_3\8259.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0730.jpg,dataset_3\0730.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8201.jpg,dataset_3\8201.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4845.jpg,dataset_3\4845.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2844.jpg,dataset_3\2844.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4033.jpg,dataset_3\4033.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2108.jpg,dataset_3\2108.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3440.jpg,dataset_3\3440.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3147.jpg,dataset_3\3147.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6817.jpg,dataset_3\6817.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1948.jpg,dataset_3\1948.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3627.jpg,dataset_3\3627.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7429.jpg,dataset_3\7429.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1681.jpg,dataset_3\1681.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0384.jpg,dataset_3\0384.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2980.jpg,dataset_3\2980.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6098.jpg,dataset_3\6098.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9720.jpg,dataset_3\9720.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3603.jpg,dataset_3\3603.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3140.jpg,dataset_3\3140.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7791.jpg,dataset_3\7791.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3164.jpg,dataset_3\3164.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7364.jpg,dataset_3\7364.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1837.jpg,dataset_3\1837.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0773.jpg,dataset_3\0773.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4859.jpg,dataset_3\4859.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8219.jpg,dataset_3\8219.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1307.jpg,dataset_3\1307.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5061.jpg,dataset_3\5061.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7311.jpg,dataset_3\7311.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3809.jpg,dataset_3\3809.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6036.jpg,dataset_3\6036.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4135.jpg,dataset_3\4135.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6750.jpg,dataset_3\6750.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7567.jpg,dataset_3\7567.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6909.jpg,dataset_3\6909.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8732.jpg,dataset_3\8732.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2114.jpg,dataset_3\2114.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3039.jpg,dataset_3\3039.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9872.jpg,dataset_3\9872.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7573.jpg,dataset_3\7573.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7113.jpg,dataset_3\7113.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6819.jpg,dataset_3\6819.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9387.jpg,dataset_3\9387.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8548.jpg,dataset_3\8548.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9481.jpg,dataset_3\9481.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9365.jpg,dataset_3\9365.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2244.jpg,dataset_3\2244.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6577.jpg,dataset_3\6577.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0567.jpg,dataset_3\0567.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1063.jpg,dataset_3\1063.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9753.jpg,dataset_3\9753.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8074.jpg,dataset_3\8074.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3982.jpg,dataset_3\3982.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1491.jpg,dataset_3\1491.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3337.jpg,dataset_3\3337.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7144.jpg,dataset_3\7144.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3707.jpg,dataset_3\3707.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4021.jpg,dataset_3\4021.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1272.jpg,dataset_3\1272.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3282.jpg,dataset_3\3282.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7952.jpg,dataset_3\7952.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4786.jpg,dataset_3\4786.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6414.jpg,dataset_3\6414.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2050.jpg,dataset_3\2050.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9029.jpg,dataset_3\9029.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0362.jpg,dataset_3\0362.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0361.jpg,dataset_3\0361.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9167.jpg,dataset_3\9167.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2042.jpg,dataset_3\2042.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3697.jpg,dataset_3\3697.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1733.jpg,dataset_3\1733.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3059.jpg,dataset_3\3059.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0500.jpg,dataset_3\0500.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5977.jpg,dataset_3\5977.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9554.jpg,dataset_3\9554.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5568.jpg,dataset_3\5568.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5210.jpg,dataset_3\5210.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9256.jpg,dataset_3\9256.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2287.jpg,dataset_3\2287.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3390.jpg,dataset_3\3390.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1735.jpg,dataset_3\1735.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9701.jpg,dataset_3\9701.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4482.jpg,dataset_3\4482.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6871.jpg,dataset_3\6871.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0292.jpg,dataset_3\0292.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7669.jpg,dataset_3\7669.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6345.jpg,dataset_3\6345.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4560.jpg,dataset_3\4560.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0390.jpg,dataset_3\0390.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5234.jpg,dataset_3\5234.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8581.jpg,dataset_3\8581.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6930.jpg,dataset_3\6930.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5279.jpg,dataset_3\5279.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5906.jpg,dataset_3\5906.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3008.jpg,dataset_3\3008.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2744.jpg,dataset_3\2744.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4239.jpg,dataset_3\4239.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7008.jpg,dataset_3\7008.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7191.jpg,dataset_3\7191.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5480.jpg,dataset_3\5480.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5323.jpg,dataset_3\5323.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1762.jpg,dataset_3\1762.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2336.jpg,dataset_3\2336.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3464.jpg,dataset_3\3464.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6474.jpg,dataset_3\6474.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7243.jpg,dataset_3\7243.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3930.jpg,dataset_3\3930.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9790.jpg,dataset_3\9790.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5027.jpg,dataset_3\5027.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0745.jpg,dataset_3\0745.jpg,cat
